number,value,datetime_start,datetime_complete,duration,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,state
37,0.8639605852462993,2025-11-16 11:44:41.150425,2025-11-16 11:44:42.287199,0 days 00:00:01.136774,4.569483265296642,0.05738920556571536,8,125,COMPLETE
38,0.8616013503896583,2025-11-16 11:44:42.287236,2025-11-16 11:44:43.783489,0 days 00:00:01.496253,2.200784653246597,0.09103979694551254,11,325,COMPLETE
39,0.8611437509207358,2025-11-16 11:44:43.783527,2025-11-16 11:44:45.045203,0 days 00:00:01.261676,2.771567132733732,0.03070514646500942,6,153,COMPLETE
40,0.7878715375364289,2025-11-16 11:44:45.045241,2025-11-16 11:44:46.831828,0 days 00:00:01.786587,4.717945872297152,0.0010364626518250273,7,262,COMPLETE
41,0.8645271813399864,2025-11-16 11:44:46.831867,2025-11-16 11:44:48.001707,0 days 00:00:01.169840,4.548655082391236,0.05127866186758639,8,122,COMPLETE
42,0.8632215845024955,2025-11-16 11:44:48.001744,2025-11-16 11:44:49.259609,0 days 00:00:01.257865,4.73296993273252,0.04059143585641193,9,116,COMPLETE
43,0.8643345685479232,2025-11-16 11:44:49.259646,2025-11-16 11:44:50.265478,0 days 00:00:01.005832,4.105653997040398,0.14876057099516907,8,136,COMPLETE
44,0.8618977408632353,2025-11-16 11:44:50.265517,2025-11-16 11:44:51.329522,0 days 00:00:01.064005,3.996686358008666,0.1330846652976912,9,163,COMPLETE
45,0.8628178435254588,2025-11-16 11:44:51.329559,2025-11-16 11:44:52.335428,0 days 00:00:01.005869,3.730706973313613,0.20501558052708843,6,185,COMPLETE
46,0.8629146952470019,2025-11-16 11:44:52.335465,2025-11-16 11:44:53.298879,0 days 00:00:00.963414,4.291299149285603,0.2448390202440655,7,140,COMPLETE
47,0.863720440252275,2025-11-16 11:44:53.298918,2025-11-16 11:44:54.345158,0 days 00:00:01.046240,3.459331963952233,0.1599555248245242,5,211,COMPLETE
48,0.8633108388703541,2025-11-16 11:44:54.345203,2025-11-16 11:44:55.412755,0 days 00:00:01.067552,4.081354920822745,0.11101191557332307,8,160,COMPLETE
49,0.8627356141622041,2025-11-16 11:44:55.412802,2025-11-16 11:44:56.771911,0 days 00:00:01.359109,3.1212192065748927,0.07437088858608608,4,363,COMPLETE
50,0.8631904891861465,2025-11-16 11:44:56.771948,2025-11-16 11:44:57.908076,0 days 00:00:01.136128,4.996048470879288,0.17112134010804284,6,299,COMPLETE
