number,value,datetime_start,datetime_complete,duration,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,state
37,0.8677063982721037,2025-11-27 23:26:44.774659,2025-11-27 23:26:49.723322,0 days 00:00:04.948663,2.5148572886475833,0.06590009739225039,7,359,COMPLETE
38,0.8680746717357273,2025-11-27 23:26:49.724322,2025-11-27 23:26:53.031027,0 days 00:00:03.306705,1.8467023346607938,0.15578134258792464,9,157,COMPLETE
39,0.8365551863708868,2025-11-27 23:26:53.032119,2025-11-27 23:26:57.057674,0 days 00:00:04.025555,0.7881298137226191,0.010306758601756652,4,294,COMPLETE
40,0.8518692727836165,2025-11-27 23:26:57.059011,2025-11-27 23:27:01.052224,0 days 00:00:03.993213,1.5650614219309795,0.019446777263925075,9,99,COMPLETE
41,0.8682171336780037,2025-11-27 23:27:01.053247,2025-11-27 23:27:05.261147,0 days 00:00:04.207900,2.3248056244978215,0.1111280069513043,10,354,COMPLETE
42,0.8677557342688749,2025-11-27 23:27:05.262193,2025-11-27 23:27:09.239161,0 days 00:00:03.976968,2.0547801718225895,0.166534557767999,11,335,COMPLETE
43,0.8678929924446205,2025-11-27 23:27:09.240235,2025-11-27 23:27:13.312824,0 days 00:00:04.072589,2.6288395192880682,0.09780265355564309,8,315,COMPLETE
44,0.8665939836614879,2025-11-27 23:27:13.314008,2025-11-27 23:27:16.694851,0 days 00:00:03.380843,2.293061387794814,0.22899426428572836,7,365,COMPLETE
45,0.8668017673323212,2025-11-27 23:27:16.695770,2025-11-27 23:27:22.687367,0 days 00:00:05.991597,4.952354937546485,0.03646556440561227,9,375,COMPLETE
46,0.8688286296844012,2025-11-27 23:27:22.688445,2025-11-27 23:27:28.198173,0 days 00:00:05.509728,1.8774468665815978,0.06166347567539482,10,341,COMPLETE
47,0.8693371839059033,2025-11-27 23:27:28.199164,2025-11-27 23:27:34.087113,0 days 00:00:05.887949,1.8530237851317792,0.06252455663751111,10,388,COMPLETE
48,0.8684242703545616,2025-11-27 23:27:34.088236,2025-11-27 23:27:38.807902,0 days 00:00:04.719666,1.2397693690655491,0.13526411093109023,10,382,COMPLETE
49,0.8682420380783166,2025-11-27 23:27:38.809058,2025-11-27 23:27:47.824899,0 days 00:00:09.015841,1.905584683221396,0.03851673530995101,12,389,COMPLETE
